id,name,nation,pos,born,club,league,Last_played,Tackles_defense,Challenges_defense,Blocks_defense,Total_passing,Short_passing,Medium_passing,Long_passing,Expected_passing,Standard_shooting,Expected_shooting,Playing Time_stats,Performance_stats,Expected_stats,Progression_stats,Per_90_Minute_stats,age,defense_ratings,passing_ratings,shooting_ratings,keeping_ratings,potential_ratings,pos_encoded,overall_ratings,Market_Value,Image_URL
1409,Papakouli Diop,SEN,MF,1986,Eibar,ESP-La Liga,2021,24.16666667,29.0375,15.33333333,3388.17,212.7444444,254.5611111,90.55555556,0.425,7.047222222,0.411666667,597.1458333,1.75,1.5625,45.05555556,0.056666667,39,77.57,62.830387,54.78979178,10.4141508,75.99,7,75.3,0,Image not found
1610,Pape Cheikh Diop,SEN,MF,1997,Elche,ESP-La Liga,2223,4.72,10.39,3.733333333,1051.284,104.2133333,97.69666667,27.89333333,0.055,2.271305556,0.012333333,132.3575,0.525,0.2575,11.3,0.0253,28,67.676,64.5853,49.01792051,10.39708419,72.99,7,70.89,0,https://img.a.transfermarkt.technology/portrait/header/336828-1447153972.jpg?lm=1
38,Pape Souaré,SEN,DF,1990,Crystal Palace,ENG-Premier League,1819,0,0,0,34,34,34,34,0,0,0,0.5,0,0,0,0,35,46.50748531,36.161903,44.71909726,10.53140637,64.13,0,62.59,0,https://img.a.transfermarkt.technology/portrait/header/125868-1411385618.JPG?lm=1
5584,Papu Gómez,ARG,"MF,FW",1988,Monza,ITA-Serie A,2324,3.844444444,10.31805556,6.074074074,2414.79,207.5222222,163.3351852,62.72407407,1.588888889,9.168287037,1.035777778,256.5125,1.909722222,2.9875,69.55555556,0.258611111,37,38.932,74.73371,75.54851003,10.93605109,75.96,9,75.57,0,https://img.a.transfermarkt.technology/portrait/header/20005-1670101551.jpg?lm=1
3899,Pascal Köpke,GER,"FW,MF",1995,Hertha BSC,GER-Bundesliga,1920,0.133333333,12.83333333,0,103.0866667,35.94444444,24.73333333,34.44444444,0.016666667,5.779444444,0.036,28.03333333,0,0.65,5.555555556,0.285333333,30,31.186,53.47614,60.2598263,10.11404976,69.13,5,68.47,0,https://img.a.transfermarkt.technology/portrait/header/193877-1659622802.jpg?lm=1
5556,Paul Pogba,FRA,MF,1993,Juventus,ITA-Serie A,2324,7.08,18.42333333,5.6,2358.885333,193.1688889,151.1911111,65.92888889,0.766666667,7.178347222,0.562233333,204.2716667,1.241666667,1.75,43.22222222,0.136266667,32,53.594,77.934715,66.06799546,10.35142773,73.15,7,73.38,0,https://img.a.transfermarkt.technology/portrait/header/122153-1730124602.jpg?lm=1
2624,Percy Prado,PER,DF,1996,Nantes,FRA-Ligue 1,1920,3.4,18.4,0.666666667,513.2,60.5,51.76666667,23.66666667,0,0,0,48.025,0.125,0,2.666666667,0.003,29,61.11,54.006695,43.91991409,10.83948497,71.23,0,70.02,0,https://img.a.transfermarkt.technology/portrait/header/606447-1619974927.png?lm=1
5450,Petar Zovko,BIH,GK,2002,Spezia,ITA-Serie A,2223,0.4,25.5,0,252.02,36,39.33333333,23.7,0,0,0,18.95,0,0,0,0,23,40.07372381,24.953682,44.19030715,68.06019442,76.91,6,65.87,0,https://img.a.transfermarkt.technology/portrait/header/602299-1634195741.jpg?lm=1
2554,Pierre-Yves Polomat,FRA,DF,1993,Saint-Étienne,FRA-Ligue 1,1819,9.8,22.9,2.666666667,2050.32,203.2666667,139.1666667,46.96666667,1.15,5.846666667,0.006,247.4,0.75,1.05,47.66666667,0.116,32,55.822,74.51743,63.04790292,10.02426708,73.76,0,73.29,0,https://img.a.transfermarkt.technology/portrait/header/203764-1669398958.jpg?lm=1
3569,Plamedi Nsingi,Unknown,MF,2000,Nantes,FRA-Ligue 1,2425,0.4,0.5,0,13.06,34,17.66666667,0,0,10.34666667,0.046,4.3,0,0.15,0,0.484,25,32.682,43.547466,70.33950836,9.98800093,68.88,7,60.87,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
1210,Quincy Promes,NED,"FW,DF",1992,Sevilla,ESP-La Liga,1819,19,28.05,12.66666667,3257.4,327.1666667,207.3666667,63.33333333,1.3,6.1425,0.814,412.15,1.875,3.975,101.6666667,0.226,33,65.552,76.165054,72.52267815,10.03452426,81.06,4,81.66,0,https://img.a.transfermarkt.technology/portrait/header/182381-1632578100.png?lm=1
5002,Rômulo,ITA,"MF,FW",1987,Brescia,ITA-Serie A,1920,8.766666667,19.40833333,6.888888889,1156.596667,146.1555556,78.82222222,35.98148148,0.775,6.156851852,0.187111111,242.175,0.770833333,1.320833333,36.22222222,0.085166667,38,66.492,71.41993,61.36489455,9.446180166,72.5,9,71.42,0,https://img.a.transfermarkt.technology/portrait/header/121756-1449061067.jpg?lm=1
2633,Rémi Walter,FRA,MF,1995,Nice,FRA-Ligue 1,1920,3.866666667,22.275,2,766.4266667,95.87777778,80.94444444,28.18888889,-0.033333333,7.354722222,0.139333333,81.70833333,0.416666667,0.35,10.55555556,0.056666667,30,64.294,69.24918,62.13256451,9.970180461,70.18,7,69.06,0,https://img.a.transfermarkt.technology/portrait/header/215686-1709929233.jpg?lm=1
2675,Rachid Alioui,MAR,FW,1992,Angers,FRA-Ligue 1,2021,2.566666667,6.3,1.555555556,590.25,105.0222222,62.86111111,22.98611111,0.158333333,8.964166667,1.152166667,191.8041667,1.208333333,2.291666667,25.66666667,0.153333333,33,35.026,65.069855,66.23196894,9.902924166,71.56,3,70.83,0,https://img.a.transfermarkt.technology/portrait/header/193130-1691089790.jpg?lm=1
2081,Rafael Bauza,ESP,MF,2005,Espanyol,ESP-La Liga,2425,2,17.5,2,225.12,47.6,39.73333333,22.7,0,2.320833333,0.006,45.475,0.125,0.075,3.666666667,0.016,20,63.38,62.065773,49.77356978,10.62023967,77.67,7,64.64,0,Image not found
73,Rafael Camacho,POR,DF,2000,Liverpool,ENG-Premier League,1819,0.4,25.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,25,70.23034805,53.356422,44.71909726,10.53140637,74.74833333,0,68.24,0,https://img.a.transfermarkt.technology/portrait/header/400831-1582726189.jpg?lm=1
4030,Rafael Czichos,GER,DF,1990,Köln,GER-Bundesliga,2021,24,34.70833333,16.44444444,6923.466667,248.6666667,444.6111111,164.6444444,0.4,4.948055556,0.432666667,579.975,1.25,1.441666667,42.22222222,0.052,35,76.07,68.53022,49.52969629,11.53983373,76.97,0,77.5,0,https://img.a.transfermarkt.technology/portrait/header/84150-1709392773.jpg?lm=1
3743,Rafik Messali,FRA,DF,2003,Toulouse,FRA-Ligue 1,2425,1,25.5,1.333333333,161.36,31.43333333,41.6,29.66666667,0,0,0,8.85,0,0.05,2.666666667,0.093,22,56.872,58.38395,45.36409266,10.22465043,75.89,0,64.35,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2847,Rafinha,BRA,"FW,MF",1993,Paris S-G,FRA-Ligue 1,2021,18.55555556,29.46666667,10.44444444,3069.888889,314.7518519,202.1111111,62.06296296,0.822222222,5.730277778,0.416666667,282.6388889,1.041666667,1.491666667,56.2962963,0.144555556,32,69.868,76.53777,63.18446242,10.64403805,75.8,5,76.09,0,https://img.a.transfermarkt.technology/portrait/header/129473-1516959556.jpg?lm=1
4911,Rai Vloet,NED,MF,1995,Frosinone,ITA-Serie A,1819,2,1.5,2.666666667,146.9,40.96666667,39.1,22.66666667,0,5.6475,0.01,32.35,0,0.25,3.666666667,0.117,30,57.398,54.42067,58.47384947,10.372808,68.31,7,66.78,0,https://img.a.transfermarkt.technology/portrait/header/205023-1650258492.png?lm=1
1174,Rajko Brežančić,SRB,DF,1989,Huesca,ESP-La Liga,1819,0.4,0,0,98.3,35.3,27.23333333,8.666666667,0,0,0,17.175,0,0,2.333333333,0,36,39.924,49.50802,44.72638692,10.53042824,69.79,0,68.81,0,https://img.a.transfermarkt.technology/portrait/header/60289-1541146920.jpg?lm=1
1437,Ramón Folch,ESP,MF,1989,Elche,ESP-La Liga,2021,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,36,46.50748531,53.356422,44.71909726,10.53140637,62.88,7,62.53,0,https://img.a.transfermarkt.technology/portrait/header/286841-1601023405.jpg?lm=1
1462,Ramon Azeez,NGA,MF,1992,Granada,ESP-La Liga,2021,2.4,12.36666667,1.777777778,524.26,80.85555556,49.26666667,33.13333333,0,2.810833333,0.281333333,135.4416667,0.375,0.7,10,0.064666667,33,54.294,72.59858,49.95101982,10.64806496,70.75,7,70.82,0,https://img.a.transfermarkt.technology/portrait/header/131667-1583308689.jpg?lm=1
158,Ravel Morrison,JAM,MF,1993,Sheffield Utd,ENG-Premier League,1920,0,0,0,33.06,36,0,0,0,1.735,0.01,3.525,0,0,0.666666667,0.136,32,31.08133333,61.37441,49.19801378,10.30585948,65.99,7,65.82,0,https://img.a.transfermarkt.technology/portrait/header/128907-1678030794.jpg?lm=1
1414,Recio,ESP,MF,1991,Eibar,ESP-La Liga,2021,11.86666667,21.84166667,6.666666667,2328.033333,219.1055556,155.4444444,62.08333333,0.1,6.013611111,0.108333333,287.2791667,1.208333333,0.941666667,34.44444444,0.066166667,34,72.164,69.617836,58.99075441,8.945158137,74.38,7,73.55,0,https://img.a.transfermarkt.technology/portrait/header/150948-1447239458.jpg?lm=1
680,Remy Rees-Dottin,ENG,FW,2006,Bournemouth,ENG-Premier League,2425,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,19,46.50748531,53.356422,44.71909726,10.53140637,76.61633333,3,59.498,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
1634,Ricard Artero,ESP,"MF,FW",2003,Girona,ESP-La Liga,2223,1.8,25.5,1.333333333,135.74,49.16666667,31.43333333,17.66666667,0.05,3.765833333,0.026,35.375,0,0.375,5.333333333,0.14,22,46.438,56.767162,54.5136008,10.23104831,75.83,9,64.1,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
1324,Robert Ibáñez,ESP,MF,1993,Osasuna,ESP-La Liga,1920,4.933333333,12.66666667,3.777777778,334.06,76.72222222,38.53333333,19.44444444,0.066666667,4.441388889,0.290666667,100.65,0.541666667,0.8,20,0.138,32,59.47,65.82851,57.17494055,9.644512074,71.11,7,70.64,0,Image not found
2211,Roberto Navarro,ESP,MF,2002,Mallorca,ESP-La Liga,2425,14.04,21.42,11.53333333,1190.75,162.22,85.99333333,33.28333333,-0.01,6.870416667,0.297533333,273.98,0.575,1.805,50.5,0.1265,23,70.196,64.72761,65.59894602,10.42550034,82.16,7,73.84,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
3486,Robinio Vaz,FRA,FW,2007,Marseille,FRA-Ligue 1,2425,0.6,1,0,12.4,10,34,0.333333333,0.05,1.175,0.05,19.45,0.125,0.375,3,0.244,18,36.382,46.99056,48.63206538,10.14133407,80.66,3,61.85,0,https://img.a.transfermarkt.technology/portrait/header/1131161-1736933666.jpg?lm=1
1291,Rodrigo Tarín,ESP,DF,1996,Leganés,ESP-La Liga,1920,7.466666667,22.88333333,5.555555556,1563.913333,104.1666667,123,46.32222222,0.016666667,1.223055556,0.017333333,287.7583333,0.208333333,0.191666667,8,0.008,29,72.196,59.225426,41.26431074,16.44094779,75.41,0,73.05,0,https://img.a.transfermarkt.technology/portrait/header/203617-1541162325.jpg?lm=1
2730,Romain Amalfitano,FRA,"MF,FW",1989,Dijon,FRA-Ligue 1,2021,13.1,25.08333333,10.77777778,2143.17,148.7388889,150.5722222,69.63333333,0.216666667,4.067777778,0.139,270.3541667,0.5,0.483333333,32.72222222,0.036166667,36,72.986,69.135345,53.74905042,9.833382307,74.02,9,73.27,0,https://img.a.transfermarkt.technology/portrait/header/137841-1685083918.jpg?lm=1
2463,Romain Genevois,HAI,DF,1987,Caen,FRA-Ligue 1,1819,5.2,19.125,2,775.68,69.6,63.66666667,37.93333333,0.05,0,0,93,0,0,5.333333333,0,38,68.038,67.827965,43.17702612,11.53992611,70.56,0,70.03,0,https://img.a.transfermarkt.technology/portrait/header/57525-1448545900.jpg?lm=1
813,Roman Dixon,ENG,DF,2004,Everton,ENG-Premier League,2425,3,27,0.666666667,80.78,29.66666667,20.66666667,12.43333333,0,0,0,23.25,0,0,0.333333333,0,21,55.137,46.434624,44.13638138,10.84938699,74.85,0,61.79,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
3879,Rouwen Hennings,GER,FW,1987,Düsseldorf,GER-Bundesliga,1920,6.133333333,12.23333333,8.888888889,1594.913333,192.5444444,123.5777778,42.7,0.8,13.54416667,4.356666667,582.6666667,5.791666667,7.233333333,73,0.355666667,38,46.902,69.91943,74.72087489,10.80089735,77.66,3,77.37,0,https://img.a.transfermarkt.technology/portrait/header/16311-1629901913.jpg?lm=1
2926,Ruan Levine,BRA,"MF,FW",1999,Ajaccio,FRA-Ligue 1,2223,1.2,0,0.666666667,68.98,36.66666667,38,0,-0.05,6.445833333,0.016,6.825,0,0.2,1.666666667,0.362,26,35.078,56.01174,61.26380376,10.09609487,73.16,9,64.26,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
1496,Rubén Rochina,ESP,MF,1991,Levante,ESP-La Liga,2021,22.1,32.67916667,14.11111111,3711.523333,240.3777778,196.3611111,133.6888889,0.841666667,9.09375,0.809666667,422.7666667,2.166666667,3.133333333,74.05555556,0.169166667,34,69.438,77.08543,72.08552703,10.45863811,79.04,7,78.8,0,https://img.a.transfermarkt.technology/portrait/header/67548-1447231325.jpg?lm=1
4016,Rune Jarstein,NOR,GK,1984,Hertha BSC,GER-Bundesliga,2021,0.6,17.175,0,5799.89,67,137.7388889,244.0722222,-0.025,0,0,430.6708333,0.125,0.05,0.111111111,0.001,41,19.034,38.704815,32.48554994,75.76807389,75.9,6,73.04,0,https://img.a.transfermarkt.technology/portrait/header/24112-1657097585.jpg?lm=1
332,Ryan Fredericks,ENG,DF,1992,Bournemouth,ENG-Premier League,2223,12.8,20.4125,6.733333333,1475.98,165.99,107.5666667,31.05666667,0.45,4.440166667,0.174066667,244.06,0.7375,0.605,34.06666667,0.0787,33,67.768,69.31936,55.85329071,9.388979537,72.34,0,71.46,0,https://img.a.transfermarkt.technology/portrait/header/140191-1700671628.jpg?lm=1
2946,Sada Thioub,SEN,"MF,FW",1995,Angers,FRA-Ligue 1,2223,10.38,20.39,8.6,2144.24,238.4966667,139.83,45.81333333,0.98,5.415,0.5,351.5075,1.2125,2.1375,81.5,0.1513,30,56.608,72.97262,66.41192088,11.55310912,77.47,9,77.16,0,https://img.a.transfermarkt.technology/portrait/header/290593-1711889915.png?lm=1
4070,Salif Sané,SEN,DF,1990,Schalke 04,GER-Bundesliga,2021,11.86666667,27.08333333,17.44444444,3981.526667,184.2333333,301.6611111,88.82777778,0.008333333,4.118611111,0.415,348.2791667,0.979166667,0.966666667,22.94444444,0.071666667,35,74.45,68.04576,49.65491666,10.79494334,74.35,0,73.56,0,https://img.a.transfermarkt.technology/portrait/header/126534-1500295383.jpg?lm=1
1315,Salva Sevilla,ESP,MF,1984,Mallorca,ESP-La Liga,1920,15,22.5,11.33333333,6787.04,550.7666667,339.3666667,147.8,1.35,10.7625,1.61,665.625,4.375,4.25,91.66666667,0.179,41,68.94,83.701035,72.2015372,11.41029921,80.74,7,82.52,0,https://img.a.transfermarkt.technology/portrait/header/58799-1447228879.jpg?lm=1
2839,Sami Ben Amar,MAR,FW,1998,Nîmes,FRA-Ligue 1,2021,0.2,25.16666667,0.666666667,31.86666667,32.55555556,19.62222222,33.55555556,0,0,0,2.7,0,0,1.222222222,0,27,47.49066667,64.71858,44.91019974,10.43724,72.07,3,69.69,0,https://img.a.transfermarkt.technology/portrait/header/524318-1582645471.jpg?lm=1
5643,Samu Castillejo,ESP,"FW,MF",1995,Sassuolo,ITA-Serie A,2324,9.76,23.26333333,12.31111111,1555.341333,162.5666667,115.9955556,44.8,0.13,6.895611111,0.7352,263.2983333,1.341666667,2.46,58.35555556,0.174733333,30,65.908,72.23341,67.50451343,11.17149648,75.21,5,75.3,0,https://img.a.transfermarkt.technology/portrait/header/195171-1695107764.jpg?lm=1
2698,Samuel Kalu,NGA,FW,1997,Bordeaux,FRA-Ligue 1,2021,13.33333333,19.23333333,8.777777778,1311.58,148.7777778,98.38333333,43.22777778,0.508333333,8.4525,1.147333333,298.7708333,1.8125,2.491666667,62.27777778,0.230166667,28,61.768,70.1305,70.08414201,10.86118488,76.86,3,76.15,0,https://img.a.transfermarkt.technology/portrait/header/424051-1724938822.jpg?lm=1
3267,Sanjin Prcić,BIH,MF,1993,Strasbourg,FRA-Ligue 1,2324,4.9125,14.2046875,6.041666667,1859.32125,119.6833333,131.0208333,72.35833333,0.309375,5.684479167,0.1555,159.1328125,0.4453125,0.4984375,19.02083333,0.07975,32,67.792,69.76608,57.9823791,10.00591962,71.24,7,70.8,0,https://img.a.transfermarkt.technology/portrait/header/125783-1676911212.jpg?lm=1
1382,Santi Mina,ESP,FW,1995,Celta Vigo,ESP-La Liga,2021,11.23333333,21.29166667,11.33333333,1595.373333,234.4944444,105.3944444,40.13888889,1.266666667,11.22208333,3.600333333,561.3416667,4.833333333,7.1375,73.22222222,0.352666667,30,43.422,71.747574,71.75498376,10.61898304,78.47,3,78.62,0,https://img.a.transfermarkt.technology/portrait/header/255653-1685911809.jpg?lm=1
1224,Santiago Cáseres,ARG,MF,1997,Villarreal,ESP-La Liga,1819,33.8,39.475,14.66666667,4156.7,238.4,272.1,117.0333333,0.25,3.545,0.02,411.4,1.5,0.925,41,0.048,28,76.022,69.24417,51.15808459,8.95839376,76.62,7,75.5,0,https://img.a.transfermarkt.technology/portrait/header/466298-1720647246.jpg?lm=1
224,Scott Dann,ENG,DF,1987,Crystal Palace,ENG-Premier League,2021,3.4,16.7625,9.111111111,2621.696667,161.3166667,178.2888889,60.21111111,0.3,3.550555556,0.215,312.1916667,0.395833333,0.4625,10.22222222,0.049833333,38,67.908,60.154373,46.46855477,15.45125503,73.81,0,72.89,0,https://img.a.transfermarkt.technology/portrait/header/62688-1547722565.jpg?lm=1
32,Sean Morrison,ENG,DF,1991,Cardiff City,ENG-Premier League,1819,17.4,27.4,31.33333333,3544,164,232.6666667,118.9,1.05,6.4675,0.43,785.2,1.875,5.6,24,0.132,34,78.33,67.296234,49.4401874,11.92637488,76.09,0,75.6,0,https://img.a.transfermarkt.technology/portrait/header/79723-1547732654.jpg?lm=1
4175,Sebastian Rudy,GER,MF,1990,Hoffenheim,GER-Bundesliga,2223,16.55384615,28.49807692,14,2563.061538,205.7564103,169.6512821,69.01538462,0.911538462,6.032596154,0.161076923,311.0173077,0.951923077,1.167307692,38.82051282,0.073,35,74.536,70.84762,59.46064085,9.216876424,73.81,7,73.07,0,https://img.a.transfermarkt.technology/portrait/header/57051-1626453533.jpg?lm=1
3798,Sebastian Soto,USA,"MF,FW",2000,Hannover 96,GER-Bundesliga,1819,0,0,0,22.6,35.33333333,0.333333333,0,0,0,0,8.075,0,0,0.333333333,0.03,25,52.226,49.86108,44.65525574,10.54410291,73.73,9,64.08,0,https://img.a.transfermarkt.technology/portrait/header/605498-1723812057.jpg?lm=1
564,Serge Aurier,CIV,DF,1992,Nott'ham Forest,ENG-Premier League,2324,25.82666667,28.41833333,15.73333333,2895.869333,290.8088889,192.44,48.46444444,0.826666667,4.934444444,0.331066667,391.9766667,1.058333333,1.238333333,52.51111111,0.101933333,33,78.384,72.23635,57.14681635,9.570794819,75.84,0,75.35,0,https://img.a.transfermarkt.technology/portrait/header/127032-1688044378.jpg?lm=1
2510,Seydou Sy,SEN,GK,1995,Monaco,FRA-Ligue 1,1819,0,0,0,472,38.66666667,48.66666667,34.56666667,0,0,0,58.375,0,0,0,0,30,16.10366667,40.28169,43.06035864,68.4283759,70.41,6,68.67,0,https://img.a.transfermarkt.technology/portrait/header/333694-1433322584.jpg?lm=1
1373,Sidnei,BRA,DF,1989,Betis,ESP-La Liga,2021,10.6,20.52916667,7.666666667,3551.363333,209.6555556,262.4388889,79.81111111,0.033333333,2.6975,0.24,266.9041667,0.375,0.333333333,13.66666667,0.029333333,36,71.928,61.381054,46.17834532,13.26398675,73.58,0,72.62,0,https://img.a.transfermarkt.technology/portrait/header/27374-1446726890.jpg?lm=1
2139,Silvi Clúa,ESP,MF,2005,Girona,ESP-La Liga,2425,3.333333333,21.78333333,0.666666667,258.6533333,45.06666667,48.37777778,23.72222222,0,7.2,0.004,28.63333333,0,0.016666667,2.222222222,0.009333333,20,60.542,58.712505,61.31385469,10.69365977,76.65,7,63.59,0,https://img.a.transfermarkt.technology/portrait/header/1061660-1730842809.jpg?lm=1
5618,Simeon Nwankwo,NGA,FW,1992,Salernitana,ITA-Serie A,2324,3.333333333,11.35,7.777777778,858.6866667,132.3888889,77.33333333,36.17777778,0.25,9.880833333,2.976666667,372.825,3.791666667,5.45,39,0.351333333,33,38.53,68.58585,66.16585702,10.44928413,76.92,3,77.44,0,Image not found
160,Simon Moore,ENG,GK,1990,Sheffield Utd,ENG-Premier League,1920,0.4,25.5,0,327.52,34,38.66666667,24.86666667,0,0,0,46.5,0,0,0,0,35,25.106,20.83689,43.40070458,68.309858,68.13,6,66.45,0,https://img.a.transfermarkt.technology/portrait/header/128906-1414051177.jpg?lm=1
2991,Simon Ramet,FRA,DF,2003,Lille,FRA-Ligue 1,2223,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,22,46.50748531,53.356422,44.71909726,10.53140637,72.235,0,59.05,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
3830,Simon Rhein,GER,MF,1998,Nürnberg,GER-Bundesliga,1819,3.6,10.65,4,1131.2,115.5666667,96.83333333,32.23333333,0.05,2.156666667,0.01,128.625,0.25,0.025,11.33333333,0.005,27,67.862,63.219387,48.48860087,10.92145055,76.22,7,73.75,0,https://img.a.transfermarkt.technology/portrait/header/284188-1657270333.jpg?lm=1
5281,Simone Edera,ITA,FW,1997,Torino,ITA-Serie A,2021,2.714285714,13.275,0.761904762,229.5942857,43.92380952,40.13809524,28.58095238,0.071428571,6.251746032,0.127428571,46.06071429,0.375,0.560714286,7.80952381,0.232142857,28,36.904,58.54903,60.80940871,10.03276975,74.36,3,73.43,0,https://img.a.transfermarkt.technology/portrait/header/340070-1630509190.jpg?lm=1
5240,Simone Iacoponi,ITA,DF,1987,Parma,ITA-Serie A,2021,19.36666667,31.21666667,15.66666667,5617.43,220.7666667,353.8222222,152.8222222,0.058333333,4.225416667,0.281666667,561.6208333,0.875,0.541666667,30.83333333,0.018666667,38,77.088,68.004974,45.03915344,16.47658002,79.62,0,79.91,0,https://img.a.transfermarkt.technology/portrait/header/59699-1535015683.jpg?lm=1
5011,Simone Pinna,ITA,DF,1997,Cagliari,ITA-Serie A,1920,0.6,0,2,364.42,45.9,43.33333333,33.2,0,0,0,23.25,0.125,0.05,6,0.027,28,46.972,64.069565,45.45984552,10.06822013,72.18,0,70.5,0,https://img.a.transfermarkt.technology/portrait/header/303187-1598860186.jpg?lm=1
5113,Siriki Sanogo,CIV,MF,2001,Benevento,ITA-Serie A,2021,0,0,0,45,36,34.66666667,34,0,0,0,2.775,0,0,0,0,24,39.76383333,40.782616,44.65389414,10.56443519,73.31,7,63.56,0,Image not found
6151,Souleymane Touré,FRA,DF,2003,Udinese,ITA-Serie A,2425,7.428571429,21.93571429,14.66666667,3159.12,212.9761905,236.747619,64.1952381,0.357142857,5.644563492,0.365333333,294.6535714,0.946428571,0.746428571,19.76190476,0.058142857,22,74.964,65.69987,53.89692974,10.56251755,82.65,0,75.29,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
2561,Stéphane Mbia,CMR,"DF,MF",1986,Toulouse,FRA-Ligue 1,1819,0.4,13.5,6,822.68,91.2,78.83333333,25.43333333,0,1.791666667,0.008,115.25,0.125,0.025,3.333333333,0.005,39,54.158,59.446976,46.35683678,12.11769902,79.99,2,80.48,0,https://img.a.transfermarkt.technology/portrait/header/27470-1441359189.jpg?lm=1
2436,Stanley Segarel,SMN,FW,1994,Amiens,FRA-Ligue 1,1819,0,0,0,24.6,0,34,0,0,0,0,4.55,0,0,0.333333333,0,31,33.3496,43.788303,44.67233667,10.55546742,67.76,3,66.12,0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1
3996,Stefan Ilsanker,AUT,"DF,MF",1989,Eint Frankfurt,GER-Bundesliga,2021,11.575,25.371875,10.58333333,2718.8125,174.0375,199.2916667,64.725,0.23125,3.728177083,0.37575,265.459375,0.859375,0.89375,21.20833333,0.0865,36,74.256,62.503956,50.79338794,10.13385163,74.66,2,73.78,0,https://img.a.transfermarkt.technology/portrait/header/40074-1692962367.jpg?lm=1
49,Stefan Johansen,NOR,MF,1991,Fulham,ENG-Premier League,1819,5,19.625,3.333333333,994.08,112.2,70.9,37.6,0.05,2.951666667,0.01,109.4,0.5,0.1,18,0.007,34,67.69,64.829384,52.40188326,9.558241614,71.48,7,70.98,0,https://img.a.transfermarkt.technology/portrait/header/62008-1546605424.jpg?lm=1
5294,Stefano Okaka,ITA,"FW,MF",1989,Udinese,ITA-Serie A,2021,6.057142857,12.30119048,7.047619048,922.8,149.9095238,75.00952381,27.04761905,0.535714286,7.46281746,1.976571429,381.1857143,2.660714286,3.692857143,52.76190476,0.358857143,36,46.314,67.106674,63.29259063,9.828652749,77.24,5,77.07,0,https://img.a.transfermarkt.technology/portrait/header/35249-1667046666.png?lm=1
3944,Suleiman Abdullahi,NGA,"FW,MF",1996,Union Berlin,GER-Bundesliga,1920,0,1.5,1.333333333,96.84,28.66666667,23.66666667,10,-0.05,6.805,0.438,41.425,0.5,0.925,5,0.515,29,27.534,52.242176,62.14642034,10.0124644,73.76,5,72.73,0,https://img.a.transfermarkt.technology/portrait/header/356118-1499183697.jpg?lm=1
4041,Sven Bender,GER,DF,1989,Leverkusen,GER-Bundesliga,2021,17.13333333,26.36666667,19.44444444,8136.493333,358.6388889,630.5555556,123.9555556,0.316666667,4.393333333,0.281666667,473.1125,0.583333333,0.720833333,24.38888889,0.028833333,36,75.536,70.74418,46.90758292,16.24834863,77.06,0,77.29,0,https://img.a.transfermarkt.technology/portrait/header/29993-1615893279.jpg?lm=1
3028,Théo Trinker,FRA,MF,2001,Nice,FRA-Ligue 1,2223,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,24,46.50748531,53.356422,44.71909726,10.53140637,72.825,7,63.41,0,https://img.a.transfermarkt.technology/portrait/header/982859-1735832740.png?lm=1
3013,Thibault Tamas,FRA,DF,2001,Montpellier,FRA-Ligue 1,2223,0,0,0,36.68,34.66666667,18.66666667,0,0,0,0,2.775,0,0,0.333333333,0,24,28.13853333,54.779514,44.72320943,10.52962919,75.55,0,67.13,0,https://img.a.transfermarkt.technology/portrait/header/569374-1604256715.jpg?lm=1
3136,Tiago Fonseca Morais,POR,FW,2003,Lille,FRA-Ligue 1,2324,0.6,0,0,64.66,32.66666667,23.9,17.66666667,0,1.33,0.072,12.375,0,0.3,2.666666667,0.28,22,38.564,52.529613,49.06848684,10.13562241,75.55,3,63.87,0,Image not found
4187,Timothy Fosu-Mensah,NED,DF,1998,Leverkusen,GER-Bundesliga,2223,2.569230769,20.49038462,2.051282051,721.7353846,84.81282051,72.17179487,25.32051282,-0.015384615,5.002884615,0.009692308,66.37307692,0.173076923,0.184615385,11.64102564,0.053076923,27,59.112,68.76674,57.37487103,9.980106217,73.86,0,71.24,0,https://img.a.transfermarkt.technology/portrait/header/315131-1695367958.jpg?lm=1
5160,Tomislav Gomelt,CRO,MF,1995,Crotone,ITA-Serie A,2021,0.6,0,0,103.48,38,38.66666667,34.66666667,0,0,0,5.3,0,0,2,0,30,47.836,63.319836,44.99741757,10.39466204,68.57,7,66.8,0,https://img.a.transfermarkt.technology/portrait/header/210983-1570176671.jpg?lm=1
